Virheen tekovuosi;Paikannimi;Yhteensä
2019;Ajoportti;1
2019;Akaattikuja;17
2019;Akanapolku / Agnstigen;23
2019;Alhokuja / Dalgängsgränden;2
2019;Andersinkatu / Andersgatan;9
2019;Angervotie / Spireavägen;2
2019;Ansatie / Snarvägen;2
2019;Antaksentie / Antasvägen;15
2019;Anttilantie;1
2019;Apajakuja / Varpgränden;32
2019;Arinatie / ärilsvägen;79
2019;Arinatie 24h p-alue;8
2019;Arinatie kääntäpaikka;3
2019;Asematie;610
2019;Asematie 7;5
2019;Askistontie / Askisvägen;3
2019;Asolantie / Asolavägen;22
2019;Asolantie 4-6;1
2019;Asolanväylä / Asolaleden;6
2019;Asolanväylä 3;1
2019;Atlastie / Atlasvägen;2
2019;Aulikinkuja / Aulikkigränden;1
2019;Aulikintie / Aulikkivägen;17
2019;Aulikintie kääntäpaikka;1
2019;Aurinkokivenkuja / Aurinkokivenkuja;1
2019;Aurinkokivenpiha;124
2019;Aurinkokivenpiha p-alue;5
2019;Avaintie 24h p-alue;2
2019;Birkanpolku / Birkastigen;2
2019;Bäckbyntie / Bäckbyvägen;3
2019;Elannontie / Elantovägen;7
2019;Elannontie 5;1
2019;Elmontie;198
2019;Elopelto;4
2019;Epinkoskentie;6
2019;Eppiläntie / Ebbilävägen;7
2019;Eräkuja / Jaktgränden;5
2019;Esikkotie / Gullvivsvägen;16
2019;Estepolku / Hinderstigen;3
2019;Eteläinen Rastitie / Sädra Rastvägen;12
2019;Eteläinen Rastitie 5;1
2019;Eteläinen Rastitie P-alue;7
2019;Euroopanaukio;20
2019;Evästie / Matsäcksvägen;54
2019;Evästie kääntäpaikka;12
2019;Fallbackantie;4
2019;Fasaanipolku / Fasanstigen;1
2019;Gammelkullankuja;18
2019;Haapakuja / Aspgränden;2
2019;Haapatie / Aspvägen;2
2019;Haarikkotie / Narvvägen;10
2019;Haarikkotie p-alue;5
2019;Haavikkotie;2
2019;Hagelstamintie / Hagelstamvägen;27
2019;Hagelstamintie 24h p-alue;9
2019;Hagelstamintie/Point;6
2019;Hakamaankuja / Hagmarksgränden;1
2019;Hakamaankuja 24h p-alue;1
2019;Hakamäenkuja / Hagbacksgränden;2
2019;Hakasuonrinne;1
2019;Hakintie;4
2019;Hakintie 13;1
2019;Hakkilankaari / Haxbäleslingan;12
2019;Hakokuja / Granrisgränden;2
2019;Hakopolku;16
2019;Hakopolku 2;7
2019;Hakopolku 4;14
2019;Hakopolku p-alue;13
2019;Hakunilan uimahalli p-alue;30
2019;Hakunilanraitti / Häkansleden;1
2019;Hakunilantie / Häkansbälevägen;3
2019;Hakunilantie 24h p-alue;25
2019;Hakunilantie 78;1
2019;Halkotie;4
2019;Halmekuja;2
2019;Haltiantie / Haltiavägen;14
2019;Haltiantie 24h P-alue;17
2019;Hanabälentie / Hanabälevägen;1
2019;Hanabälentie 24h p-alue;24
2019;Hansinkatu / Hansgatan;62
2019;Hanskalliontie / Hansbergsvägen;3
2019;Haravakuja / Räfsgränden;1
2019;Harjunreuna;3
2019;Harjupuisto;2
2019;Harjutie / äsvägen;4
2019;Harkkokuja / Tackgränden;4
2019;Harmokuja / Grällegränden;42
2019;Harmokuja 6h P-alue;6
2019;Harmokuja kääntäpaikka;1
2019;Harmopolku / Grällestigen;1
2019;Harmotie / Grällevägen;103
2019;Harppuunapolku / Harpunstigen;5
2019;Harppuunapuisto;3
2019;Havukoskenaukio;13
2019;Havukoskenkatu;97
2019;Havukoskenkatu 14;5
2019;Heinäkuja / Hägränden;6
2019;Heinäkuja kääntäpaikka;1
2019;Heinäpolku;1
2019;Heinätie;2
2019;Heklankuja / Heklagränden;2
2019;Helmikuja / Pärlgränden;12
2019;Helmikuja p-alue 4h;2
2019;Hepokatintie / Värtbitarvägen;1
2019;Hepokuja / Hästgränden;229
2019;Hepokuja 24h p-alue;10
2019;Heporinne / Hästbrinken;40
2019;Heporinne P-alue;57
2019;Hernekuja / ärtgränden;94
2019;Hernetie / Hernekuja;4
2019;Hernetie / ärtvägen;349
2019;Hernetie/kultarikontie risteys;1
2019;Hertaksentie / Hertasvägen;16
2019;Hertaksentie p-alue;124
2019;Herttuankuja / Hertiggränden;1
2019;Herttuantie / Hertigvägen;8
2019;Herttuantie/Illenpiha risteys;7
2019;Heurekan p-alue;202
2019;Hiekkaharjun asema 12h liityntä P-alue;14
2019;Hiekkaharjuntie / Sandkullavägen;12
2019;Hiekkaharjuntie 14;13
2019;Hiekkaharjuntie 24h P-alue;12
2019;Hietapellonkuja / Sandsäkersgränden;18
2019;Hietapellonkuja p-alue;7
2019;Hiirakkokuja / Musblacksgränden;114
2019;Hiirakkokuja 24h p-alue;3
2019;Hiirakkokuja 6;6
2019;Hiirakkokuja 8;3
2019;Hiirakkotie / Musblacksvägen;167
2019;Hiirakkotie kääntäpaikka;1
2019;Hiirakkotie P-alue;37
2019;Hiirivuorentie / Mässbergsvägen;2
2019;Hirvastie 12h P-alue;3
2019;Hirvastie 24h-alue;5
2019;Hirvitie / älgvägen;3
2019;Honkapuistikko;25
2019;Honkapuisto;13
2019;Horsmakuja / Dunärtsgränden;65
2019;Hosantie p-alue;1
2019;Huhtakuja;1
2019;Huovintie / Knektvägen;4
2019;Hyrräkuja / Snurrgränden;4
2019;Hämeenkyläntie / Tavastbyvägen;15
2019;Hämeenkyläntie P 12h;9
2019;Hämeenkyläntie p-alue;3
2019;Härkähaankuja / Oxhagsgränden;2
2019;Illenpiha / herttuantie;3
2019;Illenpiha / Illegärden;10
2019;Illenpiha 6;2
2019;Illenpiha päiväkodin p-alue;6
2019;Ilmailukuja / Luftfartsgränden;1
2019;Ilmailutie / Luftfartsvägen;1
2019;Ilolantie / Gladasvägen;12
2019;Ilpolantie / Ilpolavägen;3
2019;Iltatie / Kvällsvägen;10
2019;Ilvestie;1
2019;Iskoskuja / Stenflisgränden;33
2019;Iskoskuja kääntäpaikka;3
2019;Iskostie / Stenflisvägen;2
2019;Iskostie 8;10
2019;Iskostie p-alue;9
2019;Ismonkuja p-alue;1
2019;Isonmännyntie 24h p-alue;2
2019;Isännänkuja / Husbondsgränden;2
2019;Itäinen Valkoisenlähteentie / ästra Vitbäcksvägen;2
2019;Jaspiskuja;218
2019;Jaspiskuja  5;5
2019;Jaspiskuja 2-4;57
2019;Jaspiskuja 4;2
2019;Jaspiskuja 6;86
2019;Jaspiskuja 8-12;27
2019;Johdintie / Kabelvägen;1
2019;Jokiniemenkatu;17
2019;Jokiniemenkatu 12h P-alue liityntä;462
2019;Jokiniemenkatu 24h liityntä;23
2019;Jokiniemenkuja / änäsgränden;21
2019;Jousitie / Bägvägen;22
2019;Joutsentie / Svanvägen;4
2019;Jumbo P12;1
2019;Junkkarinkaari / Junkarsvängen;2
2019;Junkkarinkaari 7;5
2019;Junkkarinkaari LPA;4
2019;Juoksuhaudanpuisto;1
2019;Juoksutie / Läpvägen;2
2019;Jäkkitie / Staggvägen;1
2019;Jäniksenkäpälä / Hartassen;8
2019;Jännekuja / Stränggränden;3
2019;Jänätie / Harpaltsvägen;3
2019;Jänsaksenkuja / Jänsasgränden;34
2019;Jänsaksenkuja P-alue;6
2019;Jänsaksenkuja puisto;41
2019;Jänsaksenpolku;2
2019;Jänsaksentie;2
2019;Kaakelikaari / Kakelsvängen;2
2019;Kaakkoisväylä / Sydostpassagen;2
2019;Kaakkoisväylä 8 Päiväkoti;1
2019;Kaavintie / Stämjärnsvägen;1
2019;Kahrumäenkuja;1
2019;Kaislarinne / Sävbrinken;49
2019;Kaislatie / Sävvägen;40
2019;Kaislatie 28;3
2019;Kaivokselantie / Gruvstavägen;277
2019;Kaivokselantie 1;3
2019;Kaivokselantie 5;56
2019;Kaivokselantie Neste Express;3
2019;Kaivosrinteenkuja / Gruvhäjdsgränden;29
2019;Kaivosrinteentie / Gruvhäjdsvägen;52
2019;Kaivosrinteentie P-alue;8
2019;Kaivostie / Gruvvägen;23
2019;Kaivostie 24h p-alue;449
2019;Kaivostie P-alue;38
2019;Kaivosvoudintie / Gruvfogdevägen;8
2019;Kaivosvoudintie 5;2
2019;Kalkkikalliontie;1
2019;Kallenlaakso;2
2019;Kallioimarteenkuja P-alue;1
2019;Kallioimarteenrinne / Stensätsbrinken;15
2019;Kallioimarteenrinne kääntäpaik;1
2019;Kallioimarteentie / Stensätsvägen;14
2019;Kallioimarteentie 24h p-alue;23
2019;Kalliokuja / Bergogränden;3
2019;Kallionreuna;1
2019;Kallioruohonpolku;3
2019;Kallioruohontie;1
2019;Kallioruohontie 24h p-alue;1
2019;Kannelkuja / Kantelegränden;6
2019;Kannelkuja kääntäpaikka;2
2019;Kannelpuisto;1
2019;Kannikkotie / Stubbmarksvägen;1
2019;Kannistontie;1
2019;Kannuskuja / ravurinpuiston pk;16
2019;Kannuskuja / Sporrgränden;41
2019;Kannuskuja 6;3
2019;Kannuskuja 7-9;2
2019;Kannuskuja kääntäpaikka;1
2019;Kannuskuja p-alue;14
2019;Kannuspolku / Sporrstigen;2
2019;Kannuspolku 1;2
2019;Karhumäenkuja;803
2019;Karhumäentie / Karhumäkivägen;501
2019;Karhunkierros / Bjärnringen;40
2019;Karjopolku 9;4
2019;Karpaattienkuja / Karpatergränden;1
2019;Karsikkokuja / Värdträdsgränden;33
2019;Karsikkokuja 12h liityntäpysäkäinti;15
2019;Karsikkokuja 15 p-alue;2
2019;Kaskelankuja / Brokärrsgränden;1
2019;Kaskelanrinne / Brokärrsbrinken;102
2019;Kaskelantie;130
2019;Kaskelantie 12h p-alue;15
2019;Kaskelantie 24h p-alue;18
2019;Kaskelantie 7;14
2019;Kaskelantie p-alue;199
2019;Kaskelantie/Huhtakuja risteys;3
2019;Kaskikalliontie / Svedjebergsvägen;1
2019;Kaskikalliontie kääntäpaikka;1
2019;Kaskitie / Svedjelandsvägen;1
2019;Kastanjakuja / Kastanjegränden;12
2019;Katriinantie;3
2019;Katrillikuja;2
2019;Kauppalaivurintie;1
2019;Kaurapellonkatu 24h P-alue;77
2019;Kauriinrinne / Stenbocksbrinken;1
2019;Kauriintie / Stenbocksvägen;2
2019;Kaviokuja / Hästhovsgränden;47
2019;Kaviokuja 5;1
2019;Kaviokuja kääntäpaikka;2
2019;Kaviokuja p-alue;6
2019;Kavioura / Travspäret;5
2019;Kehä III / Ring III;2
2019;Kehä III itään;4
2019;Kehä III länteen, Länsisalmi;1
2019;Kehävuorenkuja / Ringbergsgränden;5
2019;Kehävuorenkuja/Muurainpolku;3
2019;Kehävuorentie / Ringbergsvägen;2
2019;Keiholehdentie;1
2019;Keihästie / Spjutvägen;2
2019;Keikarinkuja / Sprättgränden;10
2019;Keikarinkuja 1;9
2019;Keilakuja / Kägelgränden;1
2019;Keilapolku;1
2019;Keimolankaarre;288
2019;Keimolankaarre / Currenkuja;4
2019;Keimolankaarre / Leksankuja;25
2019;Keimolankaarre 9;2
2019;Keimolanmäentie;41
2019;Keimolantie;38
2019;Kellokukantie / Klockblomsvägen;7
2019;Keltakuja;1
2019;Keltamotie / Svalärtsvägen;42
2019;Keltasafiirinkuja;1
2019;Keltasafiirinpolku;11
2019;Kenraalikuja 24h p-alue;1
2019;Kenraalinpuisto;1
2019;Kerokuja / Kerogränden;5
2019;Kesantokuja / Trädesgränden;2
2019;Kesantotie / Trädesvägen;2
2019;Kielotie / Konvaljvägen;21
2019;Kielotie 11 p-alue;2
2019;Kielotie 13 p-alue;185
2019;Kielotie 15 p-alue;23
2019;Kielotie 28 P-alue;22
2019;Kielotie 36;6
2019;Kielotie 38;5
2019;Kielotie 38-40;1
2019;Kielotie 40-42;1
2019;Kielotie 42;2
2019;Kielotie 46 p-alue;110
2019;Kielotie 52;1
2019;Kierrekuja / Skruvgängsgränden;1
2019;Kierrepolku;1
2019;Kierretie;2
2019;Kiertotähdentie / Planetvägen;2
2019;Kiitäjäntie / Läparvägen;2
2019;Kilpakuja;2
2019;Kilterinaukio / Gillerplatsen;36
2019;Kilterinaukio 1;2
2019;Kilterinaukio 5;7
2019;Kilterinkaari / Gillerbägen;16
2019;Kilterinkaari P-alue;4
2019;Kilterinkuja;5
2019;Kilterinrinne / Gillerbrinken;77
2019;Kilterinrinne 5;3
2019;Kilterinrinne 6;10
2019;Kilterinrinne 8;3
2019;Kimaratie / Kimaravägen;4
2019;Kimokuja / Skimmelgränden;18
2019;Kimokuja 4;3
2019;Kimokuja P-alue;19
2019;Kirjasola;8
2019;Kirkkokuja / Kyrkogränden;3
2019;Kirvelitie / Kärvelvägen;30
2019;Kirvisenkuja / Piplärksgränden;28
2019;Kiskokuja 12h liityntä P-alue;1
2019;Kiskotie;1
2019;Kistolantie / Kistolavägen;11
2019;Kisällintie / Gesällvägen;20
2019;Kiulukuja / Stävgränden;80
2019;Kiulukuja 12 h alue;2
2019;Kiulukuja 24h p-alue;3
2019;Kivikirveenkuja / Stenyxgränden;60
2019;Kivikirveenkuja p-alue;19
2019;Kivimäenkuja / Stenbackagränden;2
2019;Kivimäentie / Stenbackavägen;6
2019;Kivipyykintie / Stenräsvägen;5
2019;Kivistän asema 12h liityntä p-alue;401
2019;Kivistän puistokatu;97
2019;Kivivuorenkuja / Stenbergsgränden;154
2019;Kivivuorenkuja 1;1
2019;Kivivuorenkuja 4;4
2019;Kivivuorenkuja 5;52
2019;Kivivuorenkuja p-alue;54
2019;Kivivuorentie / Stenbergsvägen;48
2019;Kivivuorentie 8-14;9
2019;Klemetinkuja;2
2019;Knaapinkuja / Knapgränden;10
2019;Knaapinkuja 24h p-alue ;15
2019;Koetilankatu / Färsäksgärdsgatan;1
2019;Koiruohontie / Malärtsvägen;11
2019;Koisotie / Kvesvedsvägen;44
2019;Koivuhaanpuisto;1
2019;Koivuhaantie / Bjärkhagsvägen;6
2019;Koivukummuntie / Bjärkkullavägen;8
2019;Koivukylän asema 12h liityntäpysäkäintialue;12
2019;Koivukylän ostoskeskus;2
2019;Koivukylän puistotie / Bjärkbyallän;33
2019;Koivukylän puistotie 24h;1
2019;Koivukyläntie / Bjärkbyvägen;16
2019;Koivukyläntie 37-39;2
2019;Koivukyläntie 51-53;9
2019;Koivukyläntie 53;1
2019;Koivukylänväylä / Bjärkbyleden;6
2019;Koivukylänväylä 12 h p-alue;4
2019;Koivukylänväylä 24h P-alue;16
2019;Koivulehdontie / Bjärklundsvägen;2
2019;Koivupuistontie / Bjärkparksvägen;10
2019;Koivupuistontie 12h p-alue;3
2019;Koivupuistontie 24h p-alue;2
2019;Koivutie / Bjärkvägen;5
2019;Koivutori;7
2019;Kolmikallionkuja;34
2019;Kolmikallionkuja 1;3
2019;Kolmikallionkuja 1-3;22
2019;Kolmikallionkuja 3;6
2019;Kolmikallionkuja kääntäpaikka;3
2019;Kolmikallionrinne;15
2019;Kolohongankuja / Hälatallsgränden;6
2019;Kolohonganreitti / Hälatallssträket;1
2019;Kontiokuja / Bjärngränden;9
2019;Kontiopuisto;4
2019;Kontiotie / Bjärnvägen;1
2019;Konttitie / Kontvägen;56
2019;Korikuja 24h p-alue;11
2019;Korpikontiontie / Skogsbjärnsvägen;47
2019;Korpivaarantie;1
2019;Korppitie / Korpvägen;1
2019;Korson asukaspuisto P-alue;2
2019;Korsontie / Korsovägen;4
2019;Korsontie/urpiaisentie p-alue;22
2019;Kortekuja / Fräkengränden;1
2019;Kortetie / Fräkenvägen;3
2019;Korutie / Smyckevägen;3
2019;Koskikuja / Forsgränden;32
2019;Koskikuja 3;13
2019;Kotkansiipi;3
2019;Kotkansiipi 1;9
2019;Kotkansiipi 2;1
2019;Koulutie / Skolvägen;3
2019;Krakankuja / Skrakagränden;2
2019;Krakanpolku;1
2019;Krakantie;1
2019;Krassitie / Krassevägen;24
2019;Kuismatie / Mannablodsvägen;8
2019;Kukinkuja / Kuggränden;150
2019;Kukinkuja 1;1
2019;Kukinkuja 24h P-alue;27
2019;Kukinkuja p-alue;91
2019;Kulomäentie / Brännbergavägen;6
2019;Kulorastaankuja / Dubbeltrastgränden;2
2019;Kulorastaantie / Dubbeltrastvägen;67
2019;Kulorastaantie 24h p-alue;37
2019;Kulorastaantie 3;7
2019;Kulorinne / Brännbrinken;7
2019;Kulosilta;6
2019;Kultarikonpolku;1
2019;Kultarikontie / Gullbräcksvägen;73
2019;Kultarikontie 2a;1
2019;Kuminahaka;1
2019;Kuminatie / Kumminvägen;28
2019;Kuninkaalantie 12h p-alue;10
2019;Kuninkaalantie 24h p-alue;106
2019;Kuninkaalantie p-alue;5
2019;Kunnaankuja / Stenkullagränden;3
2019;Kunnaantie / Stenkullavägen;15
2019;Kuntokuja / Konditionsgränden;4
2019;Kuntopuisto;2
2019;Kuntoreitti;3
2019;Kuohukuja / Svallgränden;30
2019;Kuohukuja p-alue;2
2019;Kuohupolku;1
2019;Kuohurinne / Svallbrinken;31
2019;Kuohurinne 4;3
2019;Kuoppatie / Gropvägen;12
2019;Kuriirikuja / Kurirgränden;1
2019;Kuriiritie / Kurirvägen;2
2019;Kurjenpolvenkuja / Storknävsgränden;10
2019;Kurpitsakuja / Kurbitsgränden;51
2019;Kurukuja 24 h p-alue;12
2019;Kustaanpuisto;5
2019;Kustaantie / Gustavsvägen;2
2019;Kustaantie 10;2
2019;Kuukusentie p-alue;1
2019;Kuulakuja / Kulgränden;14
2019;Kuulakuja 24h p-alue;14
2019;Kuuratie / Rimfrostvägen;5
2019;Kuusijärven ulkoilualue p-alue;46
2019;Kuusikkokuja / Sexansgränden;3
2019;Kuusikkotie;1
2019;Kvartsijuonenkuja;25
2019;Kvartsijuonenkuja p-alue;4
2019;Kvartsiraitti;7
2019;Kylmäojantie / Kallbäcksvägen;2
2019;Kylväjänkuja / Säningsmansgränden;5
2019;Kyläkaivontie / Bybrunnsvägen;7
2019;Kyläkaivontie/Heinätie risteys;1
2019;Kyläkaskentie / Byasvedsvägen;1
2019;Kyläkaskentie 24h P-alue;7
2019;Kylämiehenkuja;1
2019;Kynnyskuja / Träskelgränden;2
2019;Kytäkuja / Kyttlandsgränden;26
2019;Kytäkuja 3;1
2019;Kytäkuja p-alue;7
2019;Kytätie / Kyttlandsvägen;38
2019;Kytätie 29;5
2019;Kytätie p-alue;9
2019;Kyytitie;1
2019;Kärppätie / Hermelinvägen;1
2019;Käräjäkuja / Tingsgränden;127
2019;Käräjäkuja 1 vieraspaikat;8
2019;Käräjäkuja kääntäpaikka;1
2019;Käyhämäentie / Fattigbackavägen;1
2019;Laajakorvenkuja / Bredkärrsgränden;115
2019;Laajametsänkuja / Bredskogsgränden;16
2019;Laajametsänkuja 24h p-alue;22
2019;Laajametsänkuja P-alue;59
2019;Laajaniitynkuja / Bredängsgränden;181
2019;Laajaniitynkuja 24h p-alue;2
2019;Laajaniitynkuja 3;5
2019;Laajaniitynkuja 5;34
2019;Laajaniitynkuja kääntäpaikka;1
2019;Laajaniitynpolku / Bredängsstigen;9
2019;Laajaniityntie / Bredängsvägen;75
2019;Laajaniityntie 2;16
2019;Laajaniityntie 3;2
2019;Laajavuorenkuja / Bredbergsgränden;165
2019;Laajavuorenkuja 24h p-alue;83
2019;Laajavuorenkuja 4;1
2019;Laajavuorenkuja 5;2
2019;Laajavuorenpuisto;32
2019;Laajavuorenrinne / Bredbergsbrinken;42
2019;Laajavuorenrinne 24h p-alue;8
2019;Laajavuorenrinne 5;1
2019;Laajavuorentie / Bredbergsvägen;6
2019;Laajavuori;27
2019;Laaksotie / Dalvägen;1
2019;Laastikuja / Murbruksgränden;1
2019;Lahdentie / Lahtisvägen;21
2019;Lahdentie 80;2
2019;Lammaskuja / Lammgränden;62
2019;Lammaskuja kääntäpaikka;1
2019;Lammaskuja p-alue;4
2019;Lammaslammentie / Lammträskvägen;87
2019;Lammaslammentie 24h p-alue;17
2019;Lammaspuisto;3
2019;Lammasrinne / Lammbrinken;9
2019;Lammasrinne p-alue;7
2019;Lammastie / Lammvägen;102
2019;Lammastie kääntäpaikka;1
2019;Lampikuja / Träskgränden;5
2019;Lankakuja;1
2019;Lastutie / Spänvägen;59
2019;Latukuja / Skidspärsgränden;13
2019;Latupuisto;2
2019;Lauhakuja / Tätelgränden;1
2019;Lauhatie / Murattikuja;8
2019;Lauhatie / Tätelvägen;8
2019;Laukkarinne / Galoppbrinken;16
2019;Laukkarinne p-alue;5
2019;Laulurastaanpolku;2
2019;Laulurastaantie ;28
2019;Laurankuja / Lauragränden;5
2019;Lauranpolku;13
2019;Laurantie / Lassinkuja;2
2019;Laurantie / Lauravägen;11
2019;Laurantie 4;4
2019;Laurantie p-alue;5
2019;Lauri Korpisen katu / Lauri Korpinens gata;22
2019;Lauri Korpisen katu 10;7
2019;Lauri Korpisen katu kääntäpaikka;5
2019;Laurintie;7
2019;Laurintie 12h liityntä p-alue;11
2019;Lautamiehentie / Nämndemansvägen;55
2019;Lautamiehentie 24h p-alue;143
2019;Lautamiehentie p-alue;1
2019;Lehdespolku;1
2019;Lehdespolku 2-3;2
2019;Lehdokkitie / Nattviolsvägen;12
2019;Lehmihaan aukio;1
2019;Lehmihaka 1;2
2019;Lehmustie / Lindvägen;2
2019;Lehmustontie / Lehmustovägen;5
2019;Lehtikallio;71
2019;Lehtikallio 8;11
2019;Lehtolantie / Lehtolavägen;1
2019;Lehtomäentie;1
2019;Leikkitie 24h;6
2019;Leinelän asema 12h liityntäpysäkäintialue;59
2019;Leinelän puistotie;49
2019;Leinelänkaari / Leinelä Lejle;95
2019;Leinelänkaari 11;1
2019;Leinelänkaari 11-13;30
2019;Leinelänkaari 13;4
2019;Leinelänkaari 9;15
2019;Leinelänkaari p-alue;3
2019;Leineläntie / Lejlevägen;35
2019;Leinikkitie / Ranunkelvägen;12
2019;Leinikkitie 24h p-alue;9
2019;Leiritie / Lägervägen;87
2019;Leiritie 4h p-alue;25
2019;Leksankuja;108
2019;Lentoasema;63
2019;Lentoasema Charter;84
2019;Lentoasema P3 Taso -3A;1
2019;Lentoasema ST1;112
2019;Lentoasema T1;16
2019;Lentoasema T1 edusta;59
2019;Lentoasema T2;194
2019;Lentoasema T2 +1;485
2019;Lentoasema T2 -1;76
2019;Lentoasema T2 alataso;9
2019;Lentoasema T2 terminaalin edus;18
2019;Lentoasema wtc;35
2019;Lentoasemantie;1
2019;Lentäjänkuja;63
2019;Lentäjänkuja 1;13
2019;Lentäjänkuja p-alue;108
2019;Lentäjäntie / Flygarevägen;65
2019;Lentäjäntie 1;66
2019;Lentäjäntie 1 p-alue;257
2019;Lentäjäntie 3 P-alue;7
2019;Lentäjäntie 3/WTC;10
2019;Leppätie / Alvägen;1
2019;Liesikuja / Eldstadsgränden;17
2019;Lihtakuja / Skäktgränden;7
2019;Liikelentokuja / Affärsflygsgränden;7
2019;Liikelentotie;3
2019;Liikelentotie p-alue;187
2019;Liinakkokuja / Linluggsgränden;40
2019;Liinakkokuja 2;4
2019;Liinakkokuja 3;4
2019;Liljatie / Liljevägen;29
2019;Lincolninaukio;199
2019;Lincolninaukio 1;27
2019;Linkokuja / Slunggränden;5
2019;Linnoittajanpolku / Skansbyggarstigen;6
2019;Linnoittajanpolku 12h P-alue;1
2019;Linnoituskuja / Skansgränden;9
2019;Linnoituskuja kääntäpaikka;1
2019;Linnustajanpuisto;1
2019;Lintukallionkuja / Fägelbergsgränden;2
2019;Lintukallionkuja 24h p-alue;3
2019;Lintukallionpolku / Fägelbergsstigen;23
2019;Lintukallionrinne / Fägelbergsbrinken;3
2019;Lintukallionrinne 1;5
2019;Lintukallionrinne p-alue;4
2019;Lintukalliontie / Fägelbergsvägen;4
2019;Lippukuja / Flaggränden;5
2019;Lipputie / Flaggvägen;11
2019;Lipputie p-alue;36
2019;Lipstikkakuja;26
2019;Loikkokuja / Stenbräcksgränden;1
2019;Loiskekuja;38
2019;Loiskekuja / Loiskepolku;3
2019;Loiskekuja 2;1
2019;Loiskekuja 4;1
2019;Loiskepolku;1
2019;Loiskepolku3;1
2019;Louhelan asema liityntäpysäkäinti  alue 12h;4
2019;Louhelantie / Klippstavägen;1
2019;Louhijantie / Malmbrytarvägen;2
2019;Louhijantie 1 Mc Donaldäs ;1
2019;Luhtimäki / Loftbacken;1
2019;Luhtipolku;1
2019;Luhtitie P-alue;5
2019;Luhtitie urheilupuisto;1
2019;Lumikellonpolku;1
2019;Lumikero;44
2019;Lumikero 3;9
2019;Lumikero kääntäpaikka;2
2019;Lumikkopuisto;1
2019;Lumikkotie / Vesslevägen;2
2019;Lumikvartsinkatu;34
2019;Lumikvartsinkatu 24h p-alue;55
2019;Lumikvartsinpolku;25
2019;Lummekuja / Näckrosgränden;3
2019;Lummetie / Näckrosvägen;48
2019;Lummetie 1;1
2019;Lummetie 4 /henk.kunnan p-alue;104
2019;Lummetie 4 p-alue;234
2019;Lummetie 5 / Aikuisopisto;39
2019;Luolapolku / Grottestigen;72
2019;Lupiinikuja / Lupingränden;2
2019;Lustikullantie;29
2019;Lähdepuistontie / Källparksvägen;15
2019;Lähdepuistontie 22 p-alue;1
2019;Lähdepuistontie 24h p-alue;12
2019;Lähdepuistontie p-alue;3
2019;Länsimäentie / Västerkullavägen;4
2019;Länsimäentie 24h P-alue;20
2019;Läntinen Valkoisenlähteentie / Västra Vitbäcksväge;23
2019;Läntinen Valkoisenlähteentie 54;3
2019;Läntinen Valkoisenlähteentie 56;33
2019;Läydäspolku / Fornfyndsstigen;2
2019;Läydästie / Fornfyndsvägen;34
2019;Läydästie 1;2
2019;Läydästie 2;3
2019;Läydästie P-alue;23
2019;Maakotkantie / Kungsärnsvägen;13
2019;Maakotkantie 4;1
2019;Maalinauhantie / Mälsnärsvägen;59
2019;Maalinauhantie Ostari P-alue;5
2019;Maalinauhantie P-alue;2
2019;Maamiehentie / Lantmannavägen;2
2019;Maanmittarintie / Lantmätarvägen;1
2019;Maanviljelijänkuja / Lantbrukargränden;3
2019;Maarinkunnaantie / Markullavägen;17
2019;Maarinkunnaantie p-alue;14
2019;Maarukankuja / Maarukkagränden;25
2019;Maarukanrinne / Maarukkabrinken;18
2019;Maauuninkuja / Ryssugnsgränden;66
2019;Maauuninkuja 4;4
2019;Maauuninkuja kääntäpaikka;19
2019;Maauuninpolku / Ryssugnsstigen;62
2019;Maauuninpolku 3;1
2019;Maauuninpolku kääntäpaikka;1
2019;Maauuninpolku P-alue;56
2019;Maauunintie / Ryssugnsvägen;156
2019;Maauunintie kääntäpaikka;1
2019;Maauunintie p-alue;37
2019;Maauununtie 17 P-alue;6
2019;Madekuja / Lakgränden;1
2019;Maisematie;1
2019;Maissikuja / Majsgränden;2
2019;Maitikkakuja / Kovallgränden;27
2019;Maitikkakuja kääntäpaikka;3
2019;Maitikkakuja p-alue;1
2019;Maitorpantie / Majtorpsvägen;1
2019;Malmarintie / Malmarsvägen;1
2019;Malminiitynpolku / Malmängsstigen;5
2019;Malminiitynpuisto;11
2019;Malminiityntie  24-28;4
2019;Malminiityntie / Malmängsvägen;531
2019;Malminiityntie 24;2
2019;Malmipuistikonpolku;1
2019;Malmitie / Malmvägen;7
2019;Malvatie / Malvavägen;12
2019;Mantelikuja / Mandelgränden;14
2019;Mantelipolku;1
2019;Manttaalitie / Mantalsvägen;23
2019;Maratonkuja / Maratongränden;23
2019;Maratontie / Maratonvägen;1
2019;Maratontie 4h p-alue;8
2019;Markkatie / Markvägen;12
2019;Markkulantie / Markusasvägen;2
2019;Marsinkuja / Marsgränden;97
2019;Marsinrinne / Marsbrinken;48
2019;Marsukuja;5
2019;Martinkyläntie;5
2019;Martinlaakson liikuntapuisto 24h p-alue;29
2019;Martinlaaksonkuja / Märtensdalsgränden;93
2019;Martinlaaksonpolku;76
2019;Martinlaaksonpolku 10;1
2019;Martinlaaksonpolku päiväkodin p-alue;83
2019;Martinlaaksontie / Märtensdalsvägen;10
2019;Martinlaaksontie 1;6
2019;Martinlaaksontie 1, Hesburger;27
